N° ID;Plate-forme;N° prg;Latitude;Latitude (degré décimal);Longitude;Longitude  (degré décimal);Cap;Vitesse;Qualité loc.;Date de loc.;Altitude;Passage;Sat.;Frequence;Date Msg;Comp;Msg;> - 120 DB;Best level;Delta freq.;Long. 1;Lat. 1;Long. 2;Lat. 2;Loc idx;Nopc;Rayon d'erreur;Demi-grand axe;Demi-petit axe;Angle d'ellipse;GDOP;Nom du format;SENSOR #01;SENSOR #02;SENSOR #03;SENSOR #04;SENSOR #05;SENSOR #06;SENSOR #07;SENSOR #08;SENSOR #09;SENSOR #10;SENSOR #11;SENSOR #12;SENSOR #13;SENSOR #14;SENSOR #15;SENSOR #16;SENSOR #17;SENSOR #18;SENSOR #19;SENSOR #20;SENSOR #21;SENSOR #22;SENSOR #23;SENSOR #24;SENSOR #25;SENSOR #26;SENSOR #27;SENSOR #28;SENSOR #29;SENSOR #30;SENSOR #31
154187;;6145;"22° 17' 12""S";22,2866666667;"168° 48' 01""E";168,8002777778;;;A;2016/09/24 18:58:25;0.000;493;SR;401677175.69;2016/09/24 19:02:52;1;3;0;-127;677175.7;"168° 48' 01""E";"22° 17' 12""S";"169° 52' 02""E";"22° 02' 43""S";0;0;0;0;0;81;4019;FORMAT TEMPL. 31X8-A1 ;61;242;162;28;209;128;65;128;00;00;00;;;;;;;;;;;;;;;;;;;;
154187;;6145;"22° 11' 09""S";22,1858333333;"168° 51' 38""E";168,8605555556;;;B;2016/09/24 22:11:07;0.000;0;MB;401677135.60;2016/09/24 22:11:07;1;1;0;-125;677135.6;"168° 51' 38""E";"22° 11' 09""S";"168° 51' 38""E";"22° 11' 09""S";8;2;1929;5600;664;97;5448;FORMAT TEMPL. 31X8-A1 ;04;164;255;98;170;06;241;49;151;214;15;246;64;244;123;253;88;04;67;05;85;89;64;;;;;;;;
154187;;6145;"22° 10' 52""S";22,1811111111;"168° 51' 06""E";168,8516666667;;;B;2016/09/24 22:54:57;0.000;0;MA;401677157.44;2016/09/24 22:54:58;1;1;0;-131;677157.4;"168° 51' 06""E";"22° 10' 52""S";"168° 51' 06""E";"22° 10' 52""S";6;3;2070;4558;939;96;5838;FORMAT TEMPL. 31X8-A1 ;72;81;66;28;81;128;00;;;;;;;;;;;;;;;;;;;;;;;;
154187;;6145;"21° 57' 01""S";21,9502777778;"168° 55' 47""E";168,9297222222;;;B;2016/09/25 04:49:58;0.000;0;NP;401677171.04;2016/09/25 04:49:59;1;1;0;-137;677171;"168° 55' 47""E";"21° 57' 01""S";"168° 55' 47""E";"21° 57' 01""S";8;3;2978;6082;1457;79;8418;FORMAT TEMPL. 31X8-A1 ;22;126;66;112;14;82;127;109;74;30;23;20;13;08;136;22;135;130;128;128;00;00;00;;;;;;;;
154187;;6145;"22° 03' 09""S";22,0525;"168° 41' 18""E";168,6883333333;;;A;2016/09/25 06:07:50;0.000;377;SR;401677173.66;2016/09/25 06:03:56;1;3;0;-127;677173.7;"168° 41' 18""E";"22° 03' 09""S";"168° 41' 18""E";"22° 03' 09""S";8;3;2158;13131;354;51;1168;FORMAT TEMPL. 31X8-A1 ;22;126;66;112;14;82;127;109;74;30;23;20;13;08;136;22;135;130;128;128;00;00;16;;;;;;;;
154187;;6145;"22° 03' 09""S";22,0525;"168° 41' 18""E";168,6883333333;;;A;2016/09/25 06:07:50;0.000;377;SR;401677173.66;2016/09/25 06:09:23;1;3;0;-127;677173.7;"168° 41' 18""E";"22° 03' 09""S";"168° 41' 18""E";"22° 03' 09""S";8;3;2158;13131;354;51;1168;FORMAT TEMPL. 31X8-A1 ;187;94;114;113;85;128;202;22;64;08;04;144;162;00;64;07;05;19;225;03;94;52;233;157;05;255;62;00;105;143;211
154187;;6145;"22° 03' 09""S";22,0525;"168° 41' 18""E";168,6883333333;;;A;2016/09/25 06:07:50;0.000;377;SR;401677173.66;2016/09/25 06:10:13;1;3;0;-127;677173.7;"168° 41' 18""E";"22° 03' 09""S";"168° 41' 18""E";"22° 03' 09""S";8;3;2158;13131;354;51;1168;FORMAT TEMPL. 31X8-A1 ;32;30;130;111;112;155;14;96;00;00;00;;;;;;;;;;;;;;;;;;;;
154187;;6145;"22° 02' 35""S";22,0430555556;"168° 39' 22""E";168,6561111111;;;B;2016/09/25 06:57:47;0.000;0;NK;401677171.48;2016/09/25 06:57:48;1;1;0;-131;677171.5;"168° 39' 22""E";"22° 02' 35""S";"168° 39' 22""E";"22° 02' 35""S";8;3;5476;6546;4580;62;2968;FORMAT TEMPL. 31X8-A1 ;32;30;130;111;112;155;14;96;00;00;00;;;;;;;;;;;;;;;;;;;;
154187;;6145;"21° 56' 26""S";21,9405555556;"168° 28' 25""E";168,4736111111;;;B;2016/09/25 14:27:20;0.000;352;NP;401677204.10;2016/09/25 14:21:28;1;2;0;-133;677204.1;"168° 28' 25""E";"21° 56' 26""S";"168° 28' 25""E";"21° 56' 26""S";8;2;6112;177034;211;135;5735;FORMAT TEMPL. 31X8-A1 ;32;30;130;111;112;155;14;96;00;00;00;;;;;;;;;;;;;;;;;;;;
154187;;6145;"21° 56' 26""S";21,9405555556;"168° 28' 25""E";168,4736111111;;;B;2016/09/25 14:27:20;0.000;352;NP;401677204.10;2016/09/25 14:27:20;1;2;0;-133;677204.1;"168° 28' 25""E";"21° 56' 26""S";"168° 28' 25""E";"21° 56' 26""S";8;2;6112;177034;211;135;5735;FORMAT TEMPL. 31X8-A1 ;29;83;242;111;124;02;07;17;13;37;203;140;143;168;130;242;73;45;248;;;;;;;;;;;;
154187;;6145;"22° 07' 42""S";22,1283333333;"168° 30' 03""E";168,5008333333;;;A;2016/09/25 18:08:07;0.000;348;NK;401677173.07;2016/09/25 18:05:23;1;3;0;-127;677173.1;"168° 30' 03""E";"22° 07' 42""S";"168° 30' 03""E";"22° 07' 42""S";8;3;603;7945;45;107;1276;FORMAT TEMPL. 31X8-A1 ;177;123;130;112;89;00;250;62;64;08;20;26;97;128;16;31;48;232;00;128;229;05;64;218;104;209;81;93;85;144;21
154187;;6145;"22° 07' 42""S";22,1283333333;"168° 30' 03""E";168,5008333333;;;A;2016/09/25 18:08:07;0.000;348;NK;401677173.07;2016/09/25 18:07:51;1;3;0;-127;677173.1;"168° 30' 03""E";"22° 07' 42""S";"168° 30' 03""E";"22° 07' 42""S";8;3;603;7945;45;107;1276;FORMAT TEMPL. 31X8-A1 ;40;44;217;118;104;219;32;181;220;179;182;58;167;127;128;;;;;;;;;;;;;;;;
154187;;6145;"22° 07' 42""S";22,1283333333;"168° 30' 03""E";168,5008333333;;;A;2016/09/25 18:08:07;0.000;348;NK;401677173.07;2016/09/25 18:11:11;1;3;0;-127;677173.1;"168° 30' 03""E";"22° 07' 42""S";"168° 30' 03""E";"22° 07' 42""S";8;3;603;7945;45;107;1276;FORMAT TEMPL. 31X8-A1 ;22;126;66;112;14;82;127;109;74;30;23;20;13;08;136;22;135;130;128;128;00;00;00;;;;;;;;
154187;;6145;"22° 07' 31""S";22,1252777778;"168° 28' 52""E";168,4811111111;;;B;2016/09/25 18:36:47;0.000;450;NN;401677171.01;2016/09/25 18:29:18;1;2;0;-131;677171;"168° 28' 52""E";"22° 07' 31""S";"168° 28' 52""E";"22° 07' 31""S";6;3;925;10649;80;130;2599;FORMAT TEMPL. 31X8-A1 ;40;44;178;112;00;126;129;02;124;09;16;96;64;00;00;;;;;;;;;;;;;;;;
154187;;6145;"22° 07' 31""S";22,1252777778;"168° 28' 52""E";168,4811111111;;;B;2016/09/25 18:36:47;0.000;450;NN;401677171.01;2016/09/25 18:36:48;1;2;0;-131;677171;"168° 28' 52""E";"22° 07' 31""S";"168° 28' 52""E";"22° 07' 31""S";6;3;925;10649;80;130;2599;FORMAT TEMPL. 31X8-A1 ;186;116;178;112;57;130;162;193;176;61;179;110;33;128;16;43;224;233;00;96;39;81;144;01;00;122;38;64;08;00;00
154187;;6145;"22° 05' 22""S";22,0894444444;"168° 32' 04""E";168,5344444444;;;B;2016/09/25 18:29:18;0.000;0;SR;401677141.75;2016/09/25 18:29:18;1;1;0;-128;677141.8;"168° 32' 04""E";"22° 05' 22""S";"168° 32' 04""E";"22° 05' 22""S";8;3;1828;3051;1095;75;5163;FORMAT TEMPL. 31X8-A1 ;40;44;178;112;00;126;129;02;124;09;16;96;64;00;00;;;;;;;;;;;;;;;;
